SP_ENTITY_ID,SP_COMPANY_NAME,SP_TICKER,fiscal_year,iq_cash_equiv,iq_cash_oper,iq_ebit,iq_ebitda,iq_interest_exp,iq_lt_debt,iq_st_debt,iq_total_assets,iq_total_rev,pcd_total_liab
27674093,"Nerdy, Inc.",NRDY,2024,52541,-15603,-70108,-68596,,,,92507,190231,
27676444,EON Resources Inc.,EONR,2021,38.743,-86.707,-13.782,,,,,335.976,,
27676444,EON Resources Inc.,EONR,2022,2016.315,18651.132,20934.12,24122.818,-1076.06,26750,,64708.403,40197.73,
27676444,EON Resources Inc.,EONR,2023,3505.454,8675.037,5620.902,8325.705,-4069.073,37486.206,2359.048,100725.892,26821.378,
27676444,EON Resources Inc.,EONR,2024,2971.558,3700.686,-3699.146,-1147.06,-10004.827,34177.749,3556.75,102705.017,20269.293,
27692524,"GeoSolar Technologies, Inc.",GSLR,2020,1.1,-60,-60,,,,6,1.1,,
27692524,"GeoSolar Technologies, Inc.",GSLR,2021,19.362,-772.423,-6692.323,,-2.587,,150,321.796,,
27692524,"GeoSolar Technologies, Inc.",GSLR,2022,14.32,-815.492,-3378.584,,-86.181,,1464.564,485.795,,
27692524,"GeoSolar Technologies, Inc.",GSLR,2023,5.268,-276.079,-2637.069,,-147.303,,2454.642,976.64,,
27692524,"GeoSolar Technologies, Inc.",GSLR,2024,9.943,-63.929,-1274.446,,-263.447,,2454.137,976.315,94.424,
27717640,Sable Offshore Corp.,SOC,2020,9.014,-2.148,-6.628,,,,43.626,304.223,,
27717640,Sable Offshore Corp.,SOC,2021,322.768,-2007.824,-1682.816,,,,956.115,288439.429,,
27717640,Sable Offshore Corp.,SOC,2022,100.256,-1714.43,-6150.199,,,,1779.73,290906.765,,
27717640,Sable Offshore Corp.,SOC,2023,,-70098,-93673,-72655,,,,711581,,
27717640,Sable Offshore Corp.,SOC,2024,300384,-185442,-246847,-234486,-67314,833542,,1583172,,
27744097,"VIP Play, Inc.",VIPZ,2020,37.918,-132.492,-40.71,,-4.848,,45,83.508,161.226,
27744097,"VIP Play, Inc.",VIPZ,2021,88.565,-10.182,-45.643,,-5.995,,75,108.573,47.172,
27744097,"VIP Play, Inc.",VIPZ,2022,66.241,-280.596,-646.762,,-8.843,,231.539,77.819,,
27744097,"VIP Play, Inc.",VIPZ,2023,355.396,-6795.123,-7823.473,-7718.989,-2486.599,850,5158.532,15302.529,-36.789,
27744097,"VIP Play, Inc.",VIPZ,2024,449.763,-11301.366,-14914.379,-13128.857,-5139.683,512.527,7785.407,9350.283,-2299.532,
27744097,"VIP Play, Inc.",VIPZ,2025,439.601,-10430.726,-9770.325,-8777.606,-3249.288,,19701.407,3745.856,-86.473,
27752321,"Coupang, Inc.",CPNG,2020,1251455,301554,-515994,-388475,-107762,943193,156678,5067332,11967339,
27752321,"Coupang, Inc.",CPNG,2021,3487708,-411000,-1198000,-997000,-45000,283190,7811,8641834,18406000,
27752321,"Coupang, Inc.",CPNG,2022,3509000,565000,-112000,119000,-27000,538000,175000,9513000,20583000,
27752321,"Coupang, Inc.",CPNG,2023,5243000,2652000,473000,748000,-48000,529000,282000,13346000,24383000,
27752321,"Coupang, Inc.",CPNG,2024,5879000,1886000,563000,996000,-140000,988000,479000,15344000,30268000,
27766644,"Hayward Holdings, Inc.",HAYW,2020,114864,213841,143869,206691,-73868,1297054,,2607150,875402,
27766644,"Hayward Holdings, Inc.",HAYW,2021,265796,189387,333004,390820,-50892,967499,,2978470,1401794,
27766644,"Hayward Holdings, Inc.",HAYW,2022,56177,115944,299235,356874,-51743,1080533,3056,2875013,1314136,
27766644,"Hayward Holdings, Inc.",HAYW,2023,178097,184540,188435,241497,-80668,1077117,2292,2946284,992452,
27766644,"Hayward Holdings, Inc.",HAYW,2024,196589,212068,215251,271112,-72219,949959,2169,2990624,1051606,
27801151,Waldencast plc,WALD,2020,,0,-131.412,,,,,166.792,,
27801151,Waldencast plc,WALD,2021,1503.768,-815.682,-9133.011,,,1500,,346793.686,,
27801151,Waldencast plc,WALD,2022,8693,-85014,-74269,-51283,-12882,159229,,1090075,166133,
27801151,Waldencast plc,WALD,2023,21089,-29775,-81931,-25491,-18906,151264,,1042710,218138,
27801151,Waldencast plc,WALD,2024,14802,-8820,-53553,606,-17155,137137,,975860,273868,
27822885,"The Graystone Company, Inc.",GYST,2020,,-1.2,-14.88,,,,1.14,,,
27822885,"The Graystone Company, Inc.",GYST,2021,57.333,-88.459,-277.992,-273.171,,,,412.445,38.126,
27822885,"The Graystone Company, Inc.",GYST,2022,0.034,2.168,-435.444,-334.19,,,8.677,367.283,152.477,
27845518,SUNation Energy Inc.,SUNE,2020,,0,-29268,-28332,-744,7180,,4690,,
27845518,SUNation Energy Inc.,SUNE,2021,18.966,-811.017,-2451.655,-1022.36,-1373.261,8544.931,350,2799.236,38.162,
27845518,SUNation Energy Inc.,SUNE,2022,2187.54,-7577.199,-7967.15,-5184.529,-976.606,7774.108,,74695.487,27522.099,
27845518,SUNation Energy Inc.,SUNE,2023,3575.283,-667.177,-6116.865,-2030.445,-2657.517,10127.756,,58172.811,79632.709,
27845518,SUNation Energy Inc.,SUNE,2024,839.268,-6302.686,-9465.422,-7961.59,-3087.45,6531.65,,45712.732,56861.753,
27859111,Serve Robotics Inc.,SERV,2021,7965.861,-10709.451,-10622.363,-10579.894,,,,8656.709,,
27859111,Serve Robotics Inc.,SERV,2022,2715.719,-21402.786,-20953.053,-20564.914,-636.33,1214.6,,8544.071,107.819,
27859111,Serve Robotics Inc.,SERV,2023,6.756,-15970.878,-19258.609,-17394.685,-2264.426,230.933,70,2804.549,207.545,
27859111,Serve Robotics Inc.,SERV,2024,123266.437,-21542.229,-38288.944,-37979.232,-680.548,,,139600.873,1812.483,
27874081,Perfect Moment Ltd.,PMNT,2020,1040,-2932,-3068,-3043,-213,,4239,3612,10577,
27874081,Perfect Moment Ltd.,PMNT,2021,6075,-3046,-6310,-6200,-237,,5899,10013,9737,
27874081,Perfect Moment Ltd.,PMNT,2022,1575,-3564,-10177,-9803,-1392,,7043,8013,16447,
27874081,Perfect Moment Ltd.,PMNT,2023,4712,-3510,-8625,-8078,-1840,,10796,9821,23438,
27874081,Perfect Moment Ltd.,PMNT,2024,7910,-4453,-7675,-7120,-1311,,,12609,24443,
27874081,Perfect Moment Ltd.,PMNT,2025,6159,-9861,-13796,-13454,-2046,,4346,13337,21501,
28124058,Green Scientific Labs Holdings Inc.,GSL,2020,154.076,493.437,-332.785,-2.337,-841.221,234.856,,4402.436,6096.339,
28124058,Green Scientific Labs Holdings Inc.,GSL,2021,5184.166,-2832.078,-2653.253,-2174.112,-422.441,,,17423.203,7591.326,
28124058,Green Scientific Labs Holdings Inc.,GSL,2022,333.567,-3099.214,-4904.826,-3929.392,-352.352,,,5800.349,2471.513,
28358658,CreateAI Holdings Inc.,TSPH,2020,310815,-103848,-141764,-134081,,1807,8983,346585,1843,
28358658,CreateAI Holdings Inc.,TSPH,2021,1337586,-259033,-411351,-401901,,5543,1524,1396323,6261,
28358658,CreateAI Holdings Inc.,TSPH,2022,615386,-329865,-462208,-450953,,3668,45,1074279,9369,
28358658,CreateAI Holdings Inc.,TSPH,2023,192566,-265884,-300358,-294042,,,,794232,307,
28358658,CreateAI Holdings Inc.,TSPH,2024,224787,-184672,-166927,-163672,,,,593024,,
28400422,Dakota Gold Corp.,DC,2020,141.768,-169.294,-169.673,-156.041,,,,849.602,,
28400422,Dakota Gold Corp.,DC,2021,11444.668,-2166.825,-2092.118,-2074.812,,473.325,,70632.103,,
28400422,Dakota Gold Corp.,DC,2022,23911.722,-21176.552,-29317.344,-29127.33,,,,105022.719,,
28400422,Dakota Gold Corp.,DC,2023,25548.373,-31296.29,-38036.392,-37734.314,,,,108202.54,,
28400422,Dakota Gold Corp.,DC,2024,9408.27,-31478.407,-34332.242,-34077.264,-137.483,,,95353.53,,
28417817,Cyber App Solutions Corp.,CYRB,2022,27.061,-9.7,-8.661,-7.2,,,11.237,32.52,10.3,
28417817,Cyber App Solutions Corp.,CYRB,2023,10.351,-18.384,-20.89,-18.584,,,12.912,13.505,,
28547603,"Latham Group, Inc.",SWIM,2020,59310,63160,39899,65264,-18251,208754,,646676,403389,
28547603,"Latham Group, Inc.",SWIM,2021,43952,33690,-36179,-3949,-24433,263188,,794483,630456,
28547603,"Latham Group, Inc.",SWIM,2022,32626,32309,41447,79622,-15753,309631,,869683,695736,
28547603,"Latham Group, Inc.",SWIM,2023,102763,116369,16129,56880,-30916,281151,,835003,566492,
28547603,"Latham Group, Inc.",SWIM,2024,56398,61307,18277,62723,-24840,278671,,794207,508520,
28555751,"Irwin Naturals, Inc.",IWIN,2020,442,8218,7605,7718,-312,,7500,36421,89377,
28555751,"Irwin Naturals, Inc.",IWIN,2021,625,10955,10570,10692,-131,,6178,47219,100342,
28555751,"Irwin Naturals, Inc.",IWIN,2022,800,-6366,2261,2569,-767,498,16448,78801,89470,
28587405,"Intuitive Machines, Inc.",LUNR,2020,23926,8150,-4393,-3815,,586,,38039,44257,
28587405,"Intuitive Machines, Inc.",LUNR,2021,29289,-16568,-37888,-37048,-224,,,43449,72550,
28587405,"Intuitive Machines, Inc.",LUNR,2022,25764,784,-5507,-4435,-836,3863,,67004,85946,
28587405,"Intuitive Machines, Inc.",LUNR,2023,4498,-45279,-60155,-58779,-823,,493,85908,79551,
28587405,"Intuitive Machines, Inc.",LUNR,2024,207607,-57587,-52352,-50493,,,,355404,228000,
28656688,"Redox International Group, Corp.",ITOR,2021,,46.482,-10.518,,,,1.053,9,,
28656688,"Redox International Group, Corp.",ITOR,2022,15.848,-14.039,-22.706,-20.039,,,6.24,22.181,,
28656688,"Redox International Group, Corp.",ITOR,2023,1.81,-16.779,-25.447,-22.779,,,8.981,5.475,2.1,
28656688,"Redox International Group, Corp.",ITOR,2024,0.921,-18.569,-27.237,,,,26.66,1.918,4.85,
28660777,"DT Midstream, Inc.",DTM,2020,42000,597000,412000,564000,-113000,,3175000,8342000,754000,
28660777,"DT Midstream, Inc.",DTM,2021,132000,572000,439000,605000,-112000,3036000,,8166000,840000,
28660777,"DT Midstream, Inc.",DTM,2022,61000,725000,455000,625000,-137000,3059000,330000,8833000,920000,
28660777,"DT Midstream, Inc.",DTM,2023,56000,798000,467000,649000,-150000,3065000,165000,8982000,922000,
28660777,"DT Midstream, Inc.",DTM,2024,68000,763000,489000,698000,-153000,3319000,150000,9935000,981000,
28670193,Champion Gaming Group Inc.,WGRF.F,2020,71.583738827436,-4052.15658584002,-4611.13346543001,-4583.36561069318,,,34.526761895082,144.041751709314,1431.92867293881,
28670193,Champion Gaming Group Inc.,WGRF.F,2021,764.110344980604,-4140.80426027244,-4642.26057351547,-4604.91271799346,-230.774515106405,,584.293831131828,1691.3314218518,1599.58634477755,
28670193,Champion Gaming Group Inc.,WGRF.F,2022,35.210799288045,-1567.38373571263,-4218.70767826395,-4192.44967670044,-167.600224947071,533.571987692033,537.988207340436,192.705146849529,1026.64680657765,
28693230,Transuite.Org Inc.,TRSO,2020,0.185,-1.154,-1.08,,-0.382,,5.457,0.185,,
28693230,Transuite.Org Inc.,TRSO,2021,5.854,-17.482,-17.004,,-1.366,,26.384,5.854,3.8,
28693230,Transuite.Org Inc.,TRSO,2022,0.037,-17.96,-26.779,-25.737,-2.996,,57.079,41.495,10.909,
28693230,Transuite.Org Inc.,TRSO,2023,10.815,-114.334,-9.142,-0.642,-5.677,50.671,153.52,188.975,59.003,
28693230,Transuite.Org Inc.,TRSO,2024,,-191.882,-363.584,-350.514,-5.517,148.442,155.674,71.634,,
28712028,"SharpLink Gaming, Inc.",SBET,2020,2585.18,-769.104,-1206.695,-1073.665,-1.375,,,4420.947,2278.814,
28712028,"SharpLink Gaming, Inc.",SBET,2021,6065.461,-7786.084,-7042.037,-6835.791,,,,20559.826,2635.757,
28712028,"SharpLink Gaming, Inc.",SBET,2022,1381.344,-55661.528,-9472.972,-8517.724,-109.165,2063.243,,65045.491,3489.948,
28712028,"SharpLink Gaming, Inc.",SBET,2023,2487.481,-57370.762,-6428.47,-6192.056,-1150.341,1424.908,6345.978,71280.178,4952.725,
28712028,"SharpLink Gaming, Inc.",SBET,2024,1436.729,-22919.613,-4762.975,-4750.873,-324.518,,,2571.169,3662.349,
28712029,"Upexi, Inc.",UPXI,2020,887.517,-4164.746,-4838.33,-4226.984,-138.406,365.35,1500,6402.205,7412.86,
28712029,"Upexi, Inc.",UPXI,2021,14534.211,2939.306,1426.737,2456.758,-530.449,,,27254.564,24095.025,
28712029,"Upexi, Inc.",UPXI,2022,7149.806,-180.831,-6489.131,-4934.834,-202.12,8876.132,,48491.035,23065.344,
28712029,"Upexi, Inc.",UPXI,2023,4492.292,202.677,-8534.422,-5052.674,-4716.274,13573.278,,63801.488,36441.695,
28712029,"Upexi, Inc.",UPXI,2024,661.415,-101.376,-13397.416,-9718.63,-3124.723,2607.429,100,23511.088,26000.652,
28712029,"Upexi, Inc.",UPXI,2025,2975.15,-8423.042,-12769.746,-12011.988,-1173.714,,20000,123806.844,15811.345,
28742312,Nepra Foods Inc.,NPRA,2020,386.890598081328,-315.055624783126,-398.230070894706,-395.195422396925,-50.9322387568997,154.872076620714,822.88494754356,1187.30889988296,2131.10989559375,
28742312,Nepra Foods Inc.,NPRA,2021,1156.75272085181,-5278.76817479642,-4632.52708984956,-4605.71453365611,-322.712853116603,306.748374296502,25.157844009402,6256.67686338445,4828.53312260543,
28949127,Legacy Education Inc.,LGCY,2020,1418.715,-596.953,-2380.669,-2147.837,-119.668,308.146,,10758.11,16427.551,
28949127,Legacy Education Inc.,LGCY,2021,7845.421,4836.707,4691.63,4901.388,-110.964,222.928,,17949.983,23562.737,
28949127,Legacy Education Inc.,LGCY,2022,8768.182,1088.592,3224.364,3469.015,-104.99,127.441,,20607.704,30704.058,
28949127,Legacy Education Inc.,LGCY,2023,9291.224,1769.436,3621.637,3846.125,-96.259,45.325,,27245.396,35455.948,
28949127,Legacy Education Inc.,LGCY,2024,10376.149,1648.802,6216.79,6481.826,-118.162,123.862,,35173.05,46000.316,
28949127,Legacy Education Inc.,LGCY,2025,20316.357,7768.239,9986.326,10428.044,-112.731,481.264,,69205.138,64168.025,
29185167,Torrid Holdings Inc.,CURV,2020,28804,99090,76993,107366,-16493,240393,,635988,1036984,
29185167,Torrid Holdings Inc.,CURV,2021,122953,151821,56819,90298,-21338,193406,,648209,984170,
29185167,Torrid Holdings Inc.,CURV,2022,29025,121220,45382,80430,-29497,320841,,578501,1297271,
29185167,Torrid Holdings Inc.,CURV,2023,13569,53311,103125,137817,-29736,304697,8380,527264,1288144,
29185167,Torrid Holdings Inc.,CURV,2024,11735,42771,57148,90550,-39203,288553,7270,476947,1151945,
29185167,Torrid Holdings Inc.,CURV,2025,48523,77390,57208,87547,-35633,272409,,488441,1103737,
29191991,"GXO Logistics, Inc.",GXO,2020,328000,333000,92000,415000,-24000,488000,27000,6548000,6195000,
29191991,"GXO Logistics, Inc.",GXO,2021,333000,455000,254000,589000,-21000,794000,,7271000,7940000,
29191991,"GXO Logistics, Inc.",GXO,2022,495000,542000,368000,697000,-29000,1642000,,9219000,8993000,
29191991,"GXO Logistics, Inc.",GXO,2023,468000,558000,392000,753000,-96000,1530000,,9507000,9778000,
29191991,"GXO Logistics, Inc.",GXO,2024,413000,549000,401000,813000,-148000,2284000,,11266000,11709000,
29353554,"Traeger, Inc.",COOK,2020,11556,46597,58346,99314,-34073,433605,,989581,545772,
29353554,"Traeger, Inc.",COOK,2021,16740,-28427,-57349,-9849,-26646,379395,41138,1177526,785545,
29353554,"Traeger, Inc.",COOK,2022,39055,5094,-104294,-47747,-27885,468108,11709,946715,655901,
29353554,"Traeger, Inc.",COOK,2023,29921,64042,-50524,7257,-31275,397300,28400,860759,605882,
29353554,"Traeger, Inc.",COOK,2024,14981,23888,-2944,53384,-33500,398445,5000,830677,604072,
29360164,Sky Quarry Inc.,SKYQ,2020,135.787,-1088.218,-250.4,,-61.981,1388.403,,3651.288,99.227,
29360164,Sky Quarry Inc.,SKYQ,2021,993.129,-1337.064,-1436.491,,-209.466,603.445,,4664.593,60.895,
29360164,Sky Quarry Inc.,SKYQ,2022,572.197,-2716.208,-1481.445,-1316.314,-2304.899,133.513,,25812.143,16287.407,
29360164,Sky Quarry Inc.,SKYQ,2023,326.822,-376.062,-1367.881,-803.242,-3639.52,2100.514,3061.698,28175.98,50731.889,
29360164,Sky Quarry Inc.,SKYQ,2024,385.116,-7491.578,-7523.186,-6729.737,-6516.512,2000.56,1260.727,26947.243,23364.188,
29361655,"Falcon's Beyond Global, Inc.",FBYD,2021,3091,-7560,-6131,-5614,-687,37659,,74501,6071,
29361655,"Falcon's Beyond Global, Inc.",FBYD,2022,8366,-19290,-17341,-16604,-1113,24731,,112270,15950,
29361655,"Falcon's Beyond Global, Inc.",FBYD,2023,672,-23422,-28760,-27184,-1124,22965,,63359,18244,
29361655,"Falcon's Beyond Global, Inc.",FBYD,2024,825,-12552,-15860,-15854,-1898,30977,8521,61231,6745,
29388582,"Cadre Holdings, Inc.",CDRE,2020,2873,45419,44655,59388,-24388,209310,,283279,404642,
29388582,"Cadre Holdings, Inc.",CDRE,2021,33857,40094,55149,68867,-16425,146516,,311796,427288,
29388582,"Cadre Holdings, Inc.",CDRE,2022,45286,46409,26326,41977,-6206,137476,,391952,457837,
29388582,"Cadre Holdings, Inc.",CDRE,2023,87691,73209,59711,75448,-4531,128239,,431179,482532,
29388582,"Cadre Holdings, Inc.",CDRE,2024,124933,31777,78376,94796,-7822,211830,,652713,567561,
29391925,SES AI Corporation,SES,2020,2439,-11009,-13903,-12197,,,840,24589,,
29391925,SES AI Corporation,SES,2021,160497,-29991,-32006,-30344,,,,193353,,
29391925,SES AI Corporation,SES,2022,106623,-46500,-79573,-76977,,,,440439,,
29391925,SES AI Corporation,SES,2023,85671,-56412,-78158,-72617,,,,406810,,
29391925,SES AI Corporation,SES,2024,128796,-66086,-109248,-100940,,,,329785,2040,
29406091,FGI Industries Ltd.,FGI,2020,4018.558,5784.759,6282.113,6634.584,-418.867,,11074.383,45147.461,134827.701,
29406091,FGI Industries Ltd.,FGI,2021,3883.896,-3217.321,7724.73,8011.808,-411.185,,14657.28,69150.86,181943.027,
29406091,FGI Industries Ltd.,FGI,2022,10067.428,980.265,5091.978,5310.64,-600.798,,9795.052,60366.93,161718.543,
29406091,FGI Industries Ltd.,FGI,2023,7777.241,2212.823,2304.443,4321.945,-749.729,,6959.175,65744.93,117241.604,
29406091,FGI Industries Ltd.,FGI,2024,4558.16,-7425.317,-2099.591,1076.852,-1246.742,,14502.367,75461.415,131818.073,
29428069,Miami Breeze Car Care Inc.,MIBE,2021,670.147,-554.962,-1177.147,,,,,2288.779,,
29428069,Miami Breeze Car Care Inc.,MIBE,2022,462.729,-511.926,-1599.064,,,,,1045.219,12.439,
29428069,Miami Breeze Car Care Inc.,MIBE,2023,74.889,-387.84,-847.287,,,,,199.847,16.85,
29428069,Miami Breeze Car Care Inc.,MIBE,2024,3.743,-183.746,-427.573,,,,,12.874,7.58,
29443409,Victoria's Secret & Co.,VSCO,2020,245000,315000,91000,502000,-8000,92000,,5270000,7509000,
29443409,Victoria's Secret & Co.,VSCO,2021,335000,674000,153000,479000,-6000,97000,,4229000,5413000,
29443409,Victoria's Secret & Co.,VSCO,2022,490000,851000,870000,1173000,-27000,978000,,4344000,6785000,
29443409,Victoria's Secret & Co.,VSCO,2023,427000,437000,528000,802000,-60000,1271000,,4711000,6344000,
29443409,Victoria's Secret & Co.,VSCO,2024,270000,389000,302000,586000,-99000,1120000,,4600000,6182000,
29443409,Victoria's Secret & Co.,VSCO,2025,227000,425000,327000,585000,-86000,973000,,4532000,6230000,
29469235,"Perimeter Solutions, Inc.",PRM,2020,22478,70826,71476,129593,-42017,680548,,1138206,339577,
29469235,"Perimeter Solutions, Inc.",PRM,2021,225554,72350,-590909,-529530,-45439,764694,,2578383,362338,
29469235,"Perimeter Solutions, Inc.",PRM,2022,126750,-40172,130065,195860,-42585,769768,,2456616,360505,
29469235,"Perimeter Solutions, Inc.",PRM,2023,47276,193,135188,200043,-41378,775057,,2315422,322108,
29469235,"Perimeter Solutions, Inc.",PRM,2024,198456,188388,-3767,61951,-40461,780571,,2416394,560968,
29521085,Sky Harbour Group Corporation,SKYH,2020,,-1041.417,-2140.046,-2046.584,-395.698,22674.558,,52020.433,685.596,
29521085,Sky Harbour Group Corporation,SKYH,2021,6805,-6615,-12200,-11191,-1160,160679,,303887,1578,
29521085,Sky Harbour Group Corporation,SKYH,2022,2174,-27491,-18610,-17915,,162210,,331204,1845,
29521085,Sky Harbour Group Corporation,SKYH,2023,60257,-7735,-16993,-14715,-541,171664,,402199,7575,
29521085,Sky Harbour Group Corporation,SKYH,2024,42442,-9095,-20414,-17708,-715,170115,,556556,14761,
29522999,Brookfield Business Corporation,BBUC,2020,777000,514000,440000,1025000,-405000,5075000,,16657000,9606000,
29522999,Brookfield Business Corporation,BBUC,2021,894000,618000,225000,828000,-210000,5193000,1860000,15920000,6375000,
29522999,Brookfield Business Corporation,BBUC,2022,736000,181000,437000,1329000,-523000,14097000,228000,27376000,6803000,
29522999,Brookfield Business Corporation,BBUC,2023,772000,138000,621000,1273000,-878000,9311000,,21182000,7683000,
29522999,Brookfield Business Corporation,BBUC,2024,1008000,-111000,314000,846000,-832000,9592000,,19098000,8208000,
29544759,"BioRegenx, Inc.",BRGX,2020,592.973,-1840.39,-562.343,,-127.561,774.478,496.231,1880.718,7787.092,
29544759,"BioRegenx, Inc.",BRGX,2021,882.112,-3931.92,-3252.586,-3251.79,-454.716,2189.16,1316.758,1919.964,3987.695,
29544759,"BioRegenx, Inc.",BRGX,2022,0.676,-64.652,-78.308,-73.535,,195.811,,59.149,42.159,
29544759,"BioRegenx, Inc.",BRGX,2023,125.402,-1515.043,-3408.834,-3404.06,-191.248,150,963.215,865.75,3411.415,
29544759,"BioRegenx, Inc.",BRGX,2024,58.404,-324.148,-6550.734,-4331.542,-290.662,254.606,1026.387,508.535,2340.106,
29580758,1606 Corp.,CBDW,2020,,-95.289,-227.742,,,,,50.347,67.907,
29580758,1606 Corp.,CBDW,2021,9.543,-260.507,-301.261,,,36.422,195.05,40.992,34.069,
29580758,1606 Corp.,CBDW,2022,105.065,-610.151,-540.037,,,735.05,,231.816,13.944,
29580758,1606 Corp.,CBDW,2023,48.941,-747.104,-1554.972,,-153.52,,1001.636,148.338,1.603,
29580758,1606 Corp.,CBDW,2024,2.078,-890.986,-4116.775,,-491.385,,1553.856,10.14,7.195,
29663785,a.k.a. Brands Holding Corp.,AKA,2020,26259,21712,22140,28902,-329,,,189439,215916,
29663785,a.k.a. Brands Holding Corp.,AKA,2021,38832,23968,36891,53601,-9485,103182,,687846,562191,
29663785,a.k.a. Brands Holding Corp.,AKA,2022,46319,-319,2454,22802,-7043,138049,,509638,611738,
29663785,a.k.a. Brands Holding Corp.,AKA,2023,21859,33426,-14489,4652,-11165,90094,,361721,546258,
29663785,a.k.a. Brands Holding Corp.,AKA,2024,24192,669,-5823,11774,-10296,105411,,385204,574697,
29719375,"Olaplex Holdings, Inc.",OLPX,2020,10964,128975,102592,148469,-38645,755371,,1332833,282250,
29719375,"Olaplex Holdings, Inc.",OLPX,2021,186388,200029,348404,397286,-61148,738090,,1560422,598365,
