SP_ENTITY_ID,SP_COMPANY_NAME,SP_TICKER,fiscal_year,iq_cash_equiv,iq_cash_oper,iq_ebit,iq_ebitda,iq_interest_exp,iq_lt_debt,iq_st_debt,iq_total_assets,iq_total_rev,pcd_total_liab,total_debt,interest_coverage,leverage,roa,ocf_to_debt,leverage_w,interest_coverage_w,roa_w,ocf_to_debt_w,distress,distress_lag1,distress_2y,default_t_plus_1
8313471,APi Group Corporation,APG,2022,605000.0,270000.0,325000.0,629000.0,-125000.0,2583000.0,206000.0,8091000.0,6558000.0,,2789000.0,,0.34470399208997654,0.04016808799901125,0.09680889207601291,0.34470399208997654,,0.04016808799901125,0.09680889207601291,0,0.0,0,0.0
8313471,APi Group Corporation,APG,2023,479000.0,514000.0,390000.0,693000.0,-145000.0,2322000.0,5000.0,7590000.0,6928000.0,,2327000.0,,0.30658761528326745,0.05138339920948617,0.22088525999140524,0.30658761528326745,,0.05138339920948617,0.22088525999140524,0,0.0,0,0.0
8313471,APi Group Corporation,APG,2024,499000.0,620000.0,475000.0,777000.0,-146000.0,2749000.0,4000.0,8152000.0,7018000.0,,2753000.0,,0.33770853778213933,0.05826790971540726,0.22520886305848165,0.33770853778213933,,0.05826790971540726,0.22520886305848165,0,0.0,0,
8366310,Better Choice Company Inc.,BTTR,2020,3926.0,-7505.0,-26422.0,-24674.0,-9247.0,24595.0,7826.0,51253.0,42590.0,,32421.0,,0.6325678496868476,-0.5155210426706729,-0.2314857653989698,0.6325678496868476,,-0.5155210426706729,-0.2314857653989698,0,,0,0.0
8366310,Better Choice Company Inc.,BTTR,2021,21729.0,-11858.0,-17279.0,-15615.0,-3217.0,9415.0,,74660.0,46006.0,,,,,-0.23143584248593624,,,,-0.23143584248593624,,0,0.0,0,0.0
8366310,Better Choice Company Inc.,BTTR,2022,3173.0,-20553.0,-20169.0,-18479.0,-551.0,11444.0,165.0,38676.0,54660.0,,11609.0,,0.3001603061330024,-0.5214861929878994,-1.7704367301231803,0.3001603061330024,,-0.5214861929878994,-1.7704367301231803,0,0.0,0,0.0
8366310,Better Choice Company Inc.,BTTR,2023,4455.0,97.0,-12647.0,-10969.0,-1353.0,,162.0,16737.0,38592.0,,,,,-0.7556312361833064,,,,-0.7556312361833064,,0,0.0,0,0.0
8366310,Better Choice Company Inc.,BTTR,2024,3066.0,-4357.0,-5967.0,-5837.0,-467.0,,,15801.0,34975.0,,,,,-0.3776343269413328,,,,-0.3776343269413328,,0,0.0,0,
8389731,"Simply, Inc.",SIMP.Q,2020,1972.0,-6960.0,-10200.0,-9456.0,-6384.0,,,27408.0,63420.0,,,,,-0.37215411558669004,,,,-0.37215411558669004,,0,,0,0.0
8389731,"Simply, Inc.",SIMP.Q,2021,1536.0,-2209.0,-8845.0,-8170.0,-1048.0,1870.0,400.0,24723.0,68024.0,,2270.0,,0.0918173360838086,-0.357764025401448,-0.9731277533039647,0.0918173360838086,,-0.357764025401448,-0.9731277533039647,0,0.0,0,0.0
8389731,"Simply, Inc.",SIMP.Q,2022,1828.0,-8493.0,-12491.0,-11612.0,-2709.0,5128.0,,30437.0,79111.0,,,,,-0.4103886716824917,,,,-0.4103886716824917,,0,0.0,0,
8390123,"Innovex International, Inc.",INVX,2021,9736.0,-2025.0,18877.0,36612.0,-2155.0,31236.0,,284895.0,294841.0,,,,,0.06625949911370856,,,,0.06625949911370856,,0,,0,0.0
8390123,"Innovex International, Inc.",INVX,2022,8416.0,-5811.0,80455.0,98923.0,-4034.0,76401.0,,436286.0,467189.0,,,,,0.18440885107475372,,,,0.18440885107475372,,0,0.0,0,0.0
8390123,"Innovex International, Inc.",INVX,2023,7406.0,75864.0,99981.0,122640.0,-5506.0,35247.0,,475300.0,555539.0,,,,,0.21035346097201768,,,,0.21035346097201768,,0,0.0,0,0.0
8390123,"Innovex International, Inc.",INVX,2024,73278.0,93439.0,85243.0,116450.0,-2430.0,20023.0,,1197483.0,660803.0,,,,,0.0711851441732367,,,,0.0711851441732367,,0,0.0,0,
8394782,Upwork Inc.,UPWK,2020,94081.0,22365.0,-22408.0,-16136.0,-778.0,3142.0,,529227.0,373628.0,,,,,-0.04234099923095382,,,,-0.04234099923095382,,0,,0,1.0
8394782,Upwork Inc.,UPWK,2021,187205.0,10836.0,-45476.0,-41115.0,,561299.0,,1081061.0,502797.0,,,,,-0.04206608137746159,,,,-0.04206608137746159,,1,0.0,0,0.0
8394782,Upwork Inc.,UPWK,2022,129384.0,11497.0,-92624.0,-89467.0,-4482.0,564261.0,,1080245.0,618318.0,,,,,-0.08574351188850678,,,,-0.08574351188850678,,0,0.0,0,0.0
8394782,Upwork Inc.,UPWK,2023,79641.0,52708.0,-11260.0,-8311.0,-3218.0,356087.0,,1037541.0,689136.0,,,,,-0.010852583175026336,,,,-0.010852583175026336,,0,0.0,0,0.0
8394782,Upwork Inc.,UPWK,2024,305757.0,153563.0,84131.0,88839.0,-2761.0,357928.0,,1211613.0,769325.0,,,,,0.06943718827711488,,,,0.06943718827711488,,0,0.0,0,
8395813,SMG Industries Inc.,SMGI,2020,263.814,-3972.667,-8078.675,-3176.986,-3801.02,5787.048,4125.815,27425.148,26665.719,,9912.863,,0.361451577216648,-0.29457179228349106,-0.40075879188484703,0.361451577216648,,-0.29457179228349106,-0.40075879188484703,0,,0,0.0
8395813,SMG Industries Inc.,SMGI,2021,257.768,-8176.146,-8978.273,-3579.744,-7618.889,17155.896,10637.179,29225.656,52113.827,,27793.075,,0.9509820754750553,-0.30720518300769706,-0.29417925148620655,0.9509820754750553,,-0.30720518300769706,-0.29417925148620655,0,0.0,0,0.0
8395813,SMG Industries Inc.,SMGI,2022,127.225,-725.405,-3342.743,1985.623,-9431.681,13307.309,13086.407,22181.687,71021.862,,26393.716,,1.1898876762619541,-0.15069832154786061,-0.027484004147047728,1.1898876762619541,,-0.15069832154786061,-0.027484004147047728,0,0.0,0,
8397096,"Utz Brands, Inc.",UTZ,2020,46831.0,29695.0,60222.0,104965.0,-39960.0,804646.0,,2584164.0,964310.0,,,,,0.023304248491968774,,,,0.023304248491968774,,0,,0,0.0
8397096,"Utz Brands, Inc.",UTZ,2021,41898.0,48387.0,8702.0,89427.0,-34708.0,847091.0,,2716346.0,1180713.0,,,,,0.003203568323033958,,,,0.003203568323033958,,0,0.0,0,0.0
8397096,"Utz Brands, Inc.",UTZ,2022,72930.0,48193.0,4653.0,91454.0,-44424.0,913674.0,,2840366.0,1408401.0,,,,,0.0016381691655230348,,,,0.0016381691655230348,,0,0.0,0,0.0
8397096,"Utz Brands, Inc.",UTZ,2023,52023.0,76640.0,37167.0,116655.0,-60590.0,892284.0,,2746736.0,1438237.0,,,,,0.01353133318964764,,,,0.01353133318964764,,0,0.0,0,0.0
8397096,"Utz Brands, Inc.",UTZ,2024,56138.0,106166.0,58984.0,129924.0,-44862.0,760615.0,,2728412.0,1409281.0,,,,,0.021618435925366112,,,,0.021618435925366112,,0,0.0,0,
8435281,Dutch Bros Inc.,BROS,2020,31640.0,53549.0,11000.0,26537.0,-3736.0,24367.0,15000.0,259659.0,327413.0,,39367.0,,0.15161038130779214,0.04236325334380861,1.3602509716259812,0.15161038130779214,,0.04236325334380861,1.3602509716259812,0,,0,0.0
8435281,Dutch Bros Inc.,BROS,2021,18506.0,80375.0,-111226.0,-86009.0,-7093.0,525.0,64104.0,553700.0,497876.0,,64629.0,,0.11672205165251942,-0.2008777316236229,1.2436367574927665,0.11672205165251942,,-0.2008777316236229,1.2436367574927665,0,0.0,0,0.0
8435281,Dutch Bros Inc.,BROS,2022,20178.0,59883.0,384.0,45112.0,-18018.0,94918.0,110865.0,1186360.0,739012.0,,205783.0,,0.1734574665362959,0.00032367915303954957,0.29100071434472236,0.1734574665362959,,0.00032367915303954957,0.29100071434472236,0,0.0,0,0.0
8435281,Dutch Bros Inc.,BROS,2023,133545.0,139915.0,51325.0,120460.0,-32321.0,90153.0,,1764010.0,965776.0,,,,,0.02909564004739202,,,,0.02909564004739202,,0,0.0,0,0.0
8435281,Dutch Bros Inc.,BROS,2024,293354.0,246432.0,124044.0,217049.0,-27020.0,216733.0,,2501085.0,1281015.0,,,,,0.04959607530331836,,,,0.04959607530331836,,0,0.0,0,
8443970,Sharing Services Global Corporation,SHRG,2020,11742.728,11316.924,9695.301,9824.161,-435.196,25.588,,24577.358,131389.906,,,,,0.3944810097163413,,,,0.3944810097163413,,0,,0,0.0
8443970,Sharing Services Global Corporation,SHRG,2021,12144.409,-1709.422,-2375.483,-2197.394,-67.177,34.762,1040.4,23236.956,70703.068,,1075.162,,0.04626948555568122,-0.10222866540694919,-1.5899204026928035,0.04626948555568122,,-0.10222866540694919,-1.5899204026928035,0,0.0,0,0.0
8443970,Sharing Services Global Corporation,SHRG,2022,17023.266,-15226.654,-13332.175,-12676.908,-12300.0,,,43164.724,34424.314,,,,,-0.30886737512789375,,,,-0.30886737512789375,,0,0.0,0,0.0
8443970,Sharing Services Global Corporation,SHRG,2023,2994.885,-9025.388,-14814.905,-14088.239,-13200.0,,6922.043,17079.715,16102.136,,,,,-0.8673976702772851,,,,-0.8673976702772851,,0,0.0,0,0.0
8443970,Sharing Services Global Corporation,SHRG,2024,894.206,-3729.443,-4899.365,-4328.77,-3200.0,324.521,1200.0,6634.914,10878.242,,1524.521,,0.2297725336002848,-0.7384217790916355,-2.446304773761726,0.2297725336002848,,-0.7384217790916355,-2.446304773761726,0,0.0,0,
8539005,U.S. Gold Corp.,USAU,2020,2749.957,-3897.743,-5687.495,-5666.291,,,,9834.233,,,,,,-0.5783364091536167,,,,-0.5783364091536167,,1,,0,1.0
8539005,U.S. Gold Corp.,USAU,2021,13645.405,-8590.636,-12387.094,-12290.402,,,,31323.358,,,,,,-0.3954586861344815,,,,-0.3954586861344815,,1,0.0,0,1.0
8539005,U.S. Gold Corp.,USAU,2022,9111.512,-12575.412,-14952.042,-14895.184,,,,27502.766,,,,,,-0.5436559362792819,,,,-0.5436559362792819,,1,0.0,0,1.0
8539005,U.S. Gold Corp.,USAU,2023,7822.93,-8690.766,-9400.666,-9338.593,,,,24183.839,,,,,,-0.3887168617025609,,,,-0.3887168617025609,,1,0.0,0,1.0
8539005,U.S. Gold Corp.,USAU,2024,5574.278,-7076.343,-7251.262,-7190.476,,,,22581.133,,,,,,-0.32112037956642825,,,,-0.32112037956642825,,1,0.0,0,1.0
8539005,U.S. Gold Corp.,USAU,2025,8168.767,-9872.424,-13005.513,-12942.359,,,,24866.267,,,,,,-0.5230183123184514,,,,-0.5230183123184514,,1,0.0,0,
8590665,Brookfield Infrastructure Corporation,BIPC,2020,192000.0,730000.0,870000.0,1153000.0,-214000.0,4609000.0,,9344000.0,1430000.0,,,,,0.09310787671232877,,,,0.09310787671232877,,0,,0,0.0
8590665,Brookfield Infrastructure Corporation,BIPC,2021,469000.0,839000.0,1068000.0,1304000.0,-294000.0,3556000.0,,10086000.0,1643000.0,,,,,0.1058893515764426,,,,0.1058893515764426,,0,0.0,0,0.0
8590665,Brookfield Infrastructure Corporation,BIPC,2022,445000.0,893000.0,1275000.0,1486000.0,-544000.0,4249000.0,,10178000.0,1886000.0,,,,,0.125270190607192,,,,0.125270190607192,,0,0.0,0,0.0
8590665,Brookfield Infrastructure Corporation,BIPC,2023,539000.0,1059000.0,1658000.0,2023000.0,-697000.0,11022000.0,,23909000.0,2503000.0,,,,,0.06934627127859802,,,,0.06934627127859802,,0,0.0,0,0.0
8590665,Brookfield Infrastructure Corporation,BIPC,2024,674000.0,1743000.0,2213000.0,2988000.0,-1065000.0,11512000.0,,23587000.0,3666000.0,,,,,0.0938228685292746,,,,0.0938228685292746,,0,0.0,0,
8603803,"Evergy, Inc.",EVRG,2020,144900.0,1753800.0,1085300.0,2023700.0,-383900.0,9190900.0,675000.0,27114800.0,4913400.0,,9865900.0,,0.36385663917860356,0.04002611120126278,0.17776381272869177,0.36385663917860356,,0.04002611120126278,0.17776381272869177,0,,0,0.0
8603803,"Evergy, Inc.",EVRG,2021,26200.0,1351700.0,1299300.0,2247100.0,-372600.0,9297900.0,1478300.0,28520500.0,5586700.0,,10776200.0,,0.37784050069248437,0.045556704826352976,0.12543382639520426,0.37784050069248437,,0.045556704826352976,0.12543382639520426,0,0.0,0,0.0
8603803,"Evergy, Inc.",EVRG,2022,25200.0,1801900.0,1239200.0,2224100.0,-404000.0,9905700.0,1691300.0,29489900.0,5859100.0,,11597000.0,,0.39325328332751214,0.04202116656889308,0.15537639044580495,0.39325328332751214,,0.04202116656889308,0.15537639044580495,0,0.0,0,0.0
8603803,"Evergy, Inc.",EVRG,2023,27700.0,1980200.0,1231200.0,2370100.0,-525800.0,11053300.0,1293800.0,30976100.0,5508200.0,,12347100.0,,0.3986008567895894,0.03974677251171064,0.1603777405220659,0.3986008567895894,,0.03974677251171064,0.1603777405220659,0,0.0,0,0.0
8603803,"Evergy, Inc.",EVRG,2024,22000.0,1983700.0,1451400.0,2621900.0,-563100.0,11809200.0,1608600.0,32282100.0,5847300.0,,13417800.0,,0.4156421050675142,0.04495990037822818,0.14784092772287558,0.4156421050675142,,0.04495990037822818,0.14784092772287558,0,0.0,0,
8648705,"BJ's Wholesale Club Holdings, Inc.",BJ,2020,30204.0,355143.0,352199.0,509199.0,-104410.0,1376552.0,,5269780.0,13190707.0,,,,,0.06683371981373036,,,,0.06683371981373036,,0,,0,0.0
8648705,"BJ's Wholesale Club Holdings, Inc.",BJ,2021,43518.0,868546.0,642392.0,809846.0,-80308.0,871454.0,,5411530.0,15430017.0,,,,,0.11870801788034067,,,,0.11870801788034067,,0,0.0,0,0.0
8648705,"BJ's Wholesale Club Holdings, Inc.",BJ,2022,45436.0,831655.0,634823.0,815371.0,-52447.0,748568.0,,5668894.0,16667302.0,,,,,0.11198357210418823,,,,0.11198357210418823,,0,0.0,0,0.0
8648705,"BJ's Wholesale Club Holdings, Inc.",BJ,2023,33915.0,788165.0,737986.0,938920.0,-44567.0,447880.0,405000.0,6349956.0,19315165.0,,852880.0,,0.13431274169458812,0.11621907301404923,0.9241217990807616,0.13431274169458812,,0.11621907301404923,0.9241217990807616,0,0.0,0,0.0
8648705,"BJ's Wholesale Club Holdings, Inc.",BJ,2024,36049.0,718883.0,814359.0,1042055.0,-63592.0,398432.0,319000.0,6677622.0,19968689.0,,717432.0,,0.10743824672914999,0.12195344390562989,1.0020224913301887,0.10743824672914999,,0.12195344390562989,1.0020224913301887,0,0.0,0,0.0
8648705,"BJ's Wholesale Club Holdings, Inc.",BJ,2025,28272.0,900872.0,780633.0,1042701.0,-50653.0,398807.0,175000.0,7065305.0,20501804.0,,573807.0,,0.08121475293706358,0.11048822379217882,1.5699913036961906,0.08121475293706358,,0.11048822379217882,1.5699913036961906,0,0.0,0,
8682316,Graphene & Solar Technologies Limited,GSTX,2020,0.012,-192.122,-1045.887,-1029.563,-36.839,,181.896,12.271,,,,,,-85.232417895852,,,,-44.359723603236134,,0,,0,0.0
8682316,Graphene & Solar Technologies Limited,GSTX,2021,3.728,-320.127,-34679.444,-34564.619,-151.203,,239.421,6803.174,,,,,,-5.097538884056178,,,,-5.097538884056178,,0,0.0,0,0.0
8682316,Graphene & Solar Technologies Limited,GSTX,2022,2.857,-43.823,-15021.841,-14038.191,-35.262,,177.002,18.382,,,,,,-817.2038407137417,,,,-44.359723603236134,,0,0.0,0,0.0
8682316,Graphene & Solar Technologies Limited,GSTX,2023,1.094,-72.18,-1151.426,-1151.088,-23.249,,232.46,18.13,,,,,,-63.509431880860454,,,,-44.359723603236134,,0,0.0,0,0.0
8682316,Graphene & Solar Technologies Limited,GSTX,2024,1.845,-96.029,-2560.85,-2560.512,-50.076,,608.625,306.713,,,,,,-8.349336350268818,,,,-8.349336350268818,,0,0.0,0,
8685694,Hillman Solutions Corp.,HLMN,2020,21520.0,92080.0,71650.0,198565.0,-100082.0,1537820.0,,2468618.0,1368295.0,,,,,0.029024336693648026,,,,0.029024336693648026,,0,,0,0.0
8685694,Hillman Solutions Corp.,HLMN,2021,14605.0,-110254.0,53136.0,173866.0,-67327.0,905516.0,,2562922.0,1425967.0,,,,,0.020732585697106662,,,,0.020732585697106662,,0,0.0,0,0.0
8685694,Hillman Solutions Corp.,HLMN,2022,31081.0,119011.0,71621.0,191631.0,-54560.0,881869.0,,2470690.0,1486328.0,,,,,0.02898825834078739,,,,0.02898825834078739,,0,0.0,0,0.0
8685694,Hillman Solutions Corp.,HLMN,2023,38553.0,238035.0,75931.0,197571.0,-68310.0,727196.0,,2331101.0,1476477.0,,,,,0.03257302021662725,,,,0.03257302021662725,,0,0.0,0,0.0
8685694,Hillman Solutions Corp.,HLMN,2024,44510.0,183336.0,94929.0,224969.0,-59241.0,685698.0,,2330503.0,1472595.0,,,,,0.04073326659523716,,,,0.04073326659523716,,0,0.0,0,
8696411,"Navan, Inc.",NAVN,2024,166421.0,-166363.0,-246342.0,-233278.0,-63281.0,520261.0,,1066017.0,402256.0,,,,,-0.23108637104286328,,,,-0.23108637104286328,,0,,0,0.0
8696411,"Navan, Inc.",NAVN,2025,157672.0,-50406.0,-107638.0,-97649.0,-75997.0,397026.0,45000.0,1083954.0,536837.0,,442026.0,,0.40779036748791925,-0.09930126186166571,-0.11403401609860053,0.40779036748791925,,-0.09930126186166571,-0.11403401609860053,0,0.0,0,
8706544,"AXIL Brands, Inc.",AXIL,2020,409.031,-89.704,-170.645,-160.189,-1.752,166.698,2.396,1142.902,1012.711,,169.094,,0.14795144290586593,-0.14930851464080036,-0.5304978296095663,0.14795144290586593,,-0.14930851464080036,-0.5304978296095663,0,,0,0.0
8706544,"AXIL Brands, Inc.",AXIL,2021,496.937,48.407,-321.054,-311.085,-6.078,157.539,54.304,1262.764,1633.609,,211.843,,0.16776135524927857,-0.25424703269969684,0.22850412805709888,0.16776135524927857,,-0.25424703269969684,0.22850412805709888,0,0.0,0,0.0
8706544,"AXIL Brands, Inc.",AXIL,2022,373.731,-126.055,-211.403,-203.532,-6.536,2.2,181.752,893.915,2336.257,,183.952,,0.2057824289781467,-0.2364911652673912,-0.6852602852918153,0.2057824289781467,,-0.2364911652673912,-0.6852602852918153,0,0.0,0,0.0
8706544,"AXIL Brands, Inc.",AXIL,2023,4832.682,2918.136,1984.211,2079.39,-2.521,,330.66,10169.314,23521.027,,,,,0.19511748776761145,,,,0.19511748776761145,,0,0.0,0,0.0
8706544,"AXIL Brands, Inc.",AXIL,2024,3253.876,2.677,1503.38,1633.99,-4.392,,11.798,10974.361,27498.539,,,,,0.13699020835928397,,,,0.13699020835928397,,0,0.0,0,0.0
8706544,"AXIL Brands, Inc.",AXIL,2025,4769.854,1928.661,1161.365,1309.863,-3.898,136.655,,12869.795,26257.522,,,,,0.0902395881208675,,,,0.0902395881208675,,0,0.0,0,
8706666,"Funko, Inc.",FNKO,2020,52255.0,108739.0,23543.0,67911.0,-10712.0,180012.0,,763590.0,652537.0,,,,,0.03083199098992915,,,,0.03083199098992915,,0,,0,0.0
8706666,"Funko, Inc.",FNKO,2021,83557.0,87362.0,95465.0,136660.0,-7167.0,155818.0,,967503.0,1029293.0,,,,,0.09867152866709457,,,,0.09867152866709457,,0,0.0,0,0.0
8706666,"Funko, Inc.",FNKO,2022,19200.0,-40134.0,-11920.0,35749.0,-10334.0,153778.0,70000.0,1091145.0,1322706.0,,223778.0,,0.20508548359750536,-0.010924304285864848,-0.17934738893010035,0.20508548359750536,,-0.010924304285864848,-0.17934738893010035,0,0.0,0,0.0
8706666,"Funko, Inc.",FNKO,2023,36453.0,30935.0,-67041.0,-7278.0,-27970.0,130986.0,120500.0,798585.0,1096086.0,,251486.0,,0.3149145050307732,-0.0839497360957193,0.12300883548189562,0.3149145050307732,,-0.0839497360957193,0.12300883548189562,0,0.0,0,0.0
8706666,"Funko, Inc.",FNKO,2024,34655.0,123524.0,15084.0,77667.0,-20575.0,100303.0,60000.0,707254.0,1049850.0,,160303.0,,0.2266554872789691,0.021327557002151984,0.7705657411277393,0.2266554872789691,,0.021327557002151984,0.7705657411277393,0,0.0,0,
8708652,Falcon Minerals Corporation,STR,2020,2724.0,27434.0,7981.0,22188.0,-2197.0,39800.0,,275629.0,40081.0,,,,,0.02895558885313229,,,,0.02895558885313229,,0,,0,0.0
8708652,Falcon Minerals Corporation,STR,2021,2768.0,42985.0,32958.0,48296.0,-1924.0,40000.0,,261841.0,72838.0,,,,,0.1258702800554535,,,,0.1258702800554535,,0,0.0,0,
8723802,Edible Garden AG Incorporated,EDBL,2020,5.0,-2027.0,-3801.0,-3087.0,-112.0,3884.0,,4479.0,9441.0,,,,,-0.8486269256530475,,,,-0.8486269256530475,,0,,0,0.0
8723802,Edible Garden AG Incorporated,EDBL,2021,31.0,-4078.0,-4963.0,-4204.0,-617.0,3882.0,,3990.0,10507.0,,,,,-1.243859649122807,,,,-1.243859649122807,,0,0.0,0,0.0
8723802,Edible Garden AG Incorporated,EDBL,2022,110.0,-9185.0,-9004.0,-8045.0,-2033.0,4282.0,,6965.0,11552.0,,,,,-1.2927494615936828,,,,-1.2927494615936828,,0,0.0,0,0.0
8723802,Edible Garden AG Incorporated,EDBL,2023,510.0,-8531.0,-9187.0,-7698.0,-390.0,4040.0,,6656.0,14049.0,,,,,-1.3802584134615385,,,,-1.3802584134615385,,0,0.0,0,0.0
8723802,Edible Garden AG Incorporated,EDBL,2024,3530.0,-8516.0,-9275.0,-8199.0,-1219.0,544.0,,11915.0,13857.0,,,,,-0.7784305497272346,,,,-0.7784305497272346,,0,0.0,0,
8743250,"Core Natural Resources, Inc.",CNR,2020,50850.0,129331.0,-60251.0,150509.0,-61186.0,566858.0,,2523366.0,901817.0,,,,,-0.023877233821807856,,,,-0.023877233821807856,,0,,0,0.0
8743250,"Core Natural Resources, Inc.",CNR,2021,149913.0,305569.0,61326.0,285909.0,-63342.0,568052.0,,2573517.0,1273290.0,,,,,0.023829646355551567,,,,0.023829646355551567,,0,0.0,0,0.0
8743250,"Core Natural Resources, Inc.",CNR,2022,273070.0,650990.0,586080.0,812958.0,-52640.0,342110.0,,2704377.0,2296102.0,,,,,0.21671534700968098,,,,0.21671534700968098,,0,0.0,0,0.0
8743250,"Core Natural Resources, Inc.",CNR,2023,199371.0,857949.0,770994.0,1012311.0,-29325.0,181885.0,,2675003.0,2527820.0,,,,,0.28822173283543984,,,,0.28822173283543984,,0,0.0,0,0.0
8743250,"Core Natural Resources, Inc.",CNR,2024,408240.0,476390.0,398888.0,622414.0,-22192.0,79524.0,,2879543.0,2193231.0,,,,,0.13852475896348831,,,,0.13852475896348831,,0,0.0,0,
8795796,"Samsara Luggage, Inc.",SAML,2020,54.0,-614.0,-1453.0,-1452.0,-510.0,,289.0,215.0,468.0,,,,,-6.758139534883721,,,,-6.758139534883721,,0,,0,0.0
8795796,"Samsara Luggage, Inc.",SAML,2021,827.0,-849.0,-1961.0,-1960.0,-109.0,,256.0,977.0,345.0,,,,,-2.007164790174002,,,,-2.007164790174002,,0,0.0,0,0.0
8795796,"Samsara Luggage, Inc.",SAML,2022,168.0,-904.0,-1373.0,-1370.0,-1243.0,,1228.0,345.0,1171.0,,,,,-3.979710144927536,,,,-3.979710144927536,,0,0.0,0,0.0
8795796,"Samsara Luggage, Inc.",SAML,2023,12.0,-227.0,-499.0,-496.0,-227.0,,1398.0,12.0,361.0,,,,,-41.583333333333336,,,,-41.583333333333336,,0,0.0,0,
8874700,Ranpak Holdings Corp.,PACK,2020,48500.0,63800.0,16600.0,79300.0,-30200.0,442300.0,,1133500.0,298200.0,,,,,0.014644905161005735,,,,0.014644905161005735,,0,,0,0.0
8874700,Ranpak Holdings Corp.,PACK,2021,103900.0,54300.0,14000.0,87600.0,-22400.0,401900.0,,1213400.0,383900.0,,,,,0.011537827591890556,,,,0.011537827591890556,,0,0.0,0,0.0
8874700,Ranpak Holdings Corp.,PACK,2022,62800.0,1100.0,-20300.0,48700.0,-20700.0,390900.0,,1133500.0,326500.0,,,,,-0.017909131010145567,,,,-0.017909131010145567,,0,0.0,0,0.0
8874700,Ranpak Holdings Corp.,PACK,2023,62000.0,52600.0,-13300.0,56300.0,-24300.0,396800.0,,1122700.0,336300.0,,,,,-0.011846441613966332,,,,-0.011846441613966332,,0,0.0,0,0.0
8874700,Ranpak Holdings Corp.,PACK,2024,76100.0,41400.0,-1700.0,63600.0,-28600.0,398100.0,,1104200.0,368900.0,,,,,-0.001539576163738453,,,,-0.001539576163738453,,0,0.0,0,
8977703,Permex Petroleum Corporation,OIL,2020,5.521071788748,4.09828326128366,-1201.19417945113,-1118.55092147572,-30.2677929282536,97.871430149667,,7004.27815298595,682.59399413399,,,,,-0.17149435719354697,,,,-0.17149435719354697,,0,,0,0.0
8977703,Permex Petroleum Corporation,OIL,2021,25.806,-749.783,-551.813,-471.427,-13.506,31.4,78.5,6941.302,84.625,,109.9,,0.015832764515936636,-0.0794970453669931,-6.822411282984532,0.015832764515936636,,-0.0794970453669931,-6.822411282984532,0,0.0,0,0.0
8977703,Permex Petroleum Corporation,OIL,2022,3300.495,-2024.023,-2907.663,-2747.13,-30.586,,38.291,12567.558,878.459,,,,,-0.2313626083921793,,,,-0.2313626083921793,,0,0.0,0,0.0
8977703,Permex Petroleum Corporation,OIL,2023,82.736,-2296.216,-3979.639,-3792.829,-4.259,,125.936,10941.747,688.827,,,,,-0.36371148044274837,,,,-0.36371148044274837,,0,0.0,0,0.0
8977703,Permex Petroleum Corporation,OIL,2024,1513.591,-2285.918,-2918.377,-2799.37,-483.11,,3775.936,12061.223,116.033,,,,,-0.2419636051833218,,,,-0.2419636051833218,,0,0.0,0,
9119523,HyreCar Inc.,HYRE.Q,2020,4923.515,-7804.704,-15252.689,-15249.729,-24.299,444.627,,6312.767,25231.741,,,,,-2.416165367738109,,,,-2.416165367738109,,0,,0,1.0
9119523,HyreCar Inc.,HYRE.Q,2021,11499.136,-17709.179,-27977.239,-27974.079,,,,16444.37,35716.031,,,,,-1.7013262897879338,,,,-1.7013262897879338,,1,0.0,0,
9122856,"Smart for Life, Inc.",SMFL,2020,484.949,-1980.562,-1901.734,-1735.121,-1253.143,1908.923,46.089,1888.903,1959.595,,1955.012,,1.0349986208926556,-1.0067928316064931,-1.0130689734896767,1.0349986208926556,,-1.0067928316064931,-1.0130689734896767,0,,0,0.0
9122856,"Smart for Life, Inc.",SMFL,2021,205.093,-4965.458,-5240.821,-4522.896,-2511.92,9986.009,325.966,22610.407,9022.593,,10311.975,,0.45607206451436283,-0.231787999216467,-0.4815234714979429,0.45607206451436283,,-0.231787999216467,-0.4815234714979429,0,0.0,0,0.0
9122856,"Smart for Life, Inc.",SMFL,2022,70.82,-9685.871,-11950.981,-9839.635,-15689.565,13452.171,,29146.955,15902.529,,,,,-0.41002502662799595,,,,-0.41002502662799595,,0,0.0,0,0.0
9122856,"Smart for Life, Inc.",SMFL,2023,188.596,-5848.553,-11312.491,-9039.146,-4634.839,1748.686,,19659.227,8225.792,,,,,-0.5754290847753069,,,,-0.5754290847753069,,0,0.0,0,
9146350,PetroTal Corp.,TAL,2020,9076.0,13341.0,-10.0,13508.0,-1486.0,1972.0,,215138.0,58863.0,,,,,-4.648179308164992e-05,,,,-4.648179308164992e-05,,0,,0,0.0
9146350,PetroTal Corp.,TAL,2021,44919.0,77456.0,81554.0,102515.0,-15372.0,73700.0,,398288.0,150227.0,,,,,0.2047613787008396,,,,0.2047613787008396,,0,0.0,0,0.0
9146350,PetroTal Corp.,TAL,2022,104340.0,172019.0,226436.0,259689.0,-19969.0,27845.0,,602880.0,327115.0,,,,,0.3755904989384289,,,,0.3755904989384289,,0,0.0,0,0.0
9146350,PetroTal Corp.,TAL,2023,90568.0,239459.0,157531.0,196998.0,-17487.0,,,658286.0,286263.0,,,,,0.23930480064895804,,,,0.23930480064895804,,0,0.0,0,0.0
